longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-119.14597029026808,36.712205935308155,35,9682,647,2005,477,12.956171780746512,ISLAND,500000.0
-115.54117435784333,38.252712935743475,5,9422,1395,4727,849,1.6125468929589855,ISLAND,307209.7319339534
-116.91268307774779,38.48060407459562,9,2586,708,2268,276,2.0426318785041215,INLAND,121804.59453431008
-117.35196196040751,38.107870297302526,29,9126,1057,1439,1572,7.679988087576661,NEAR OCEAN,500000.0
-117.29705979676942,39.15178380473471,6,8518,1300,4929,1315,9.333728610155642,NEAR OCEAN,500000.0
-120.74070884175366,34.774248937406924,25,2543,1252,3180,28,4.486170893492491,NEAR BAY,248618.3601209496
-121.40233788358448,37.36134314670589,31,9019,300,4326,780,10.893566892140875,ISLAND,500000.0
-116.22401399899573,33.52075539442655,22,1136,462,4164,968,9.126282303323638,ISLAND,330757.6926230288
-116.21646151742102,36.158251593137685,2,8784,1883,1299,1244,5.209949591354043,NEAR OCEAN,415447.9800026154
-115.64459392145577,37.1289471157261,45,7535,856,3216,1102,0.8678865766135762,ISLAND,174807.7591036841
-115.18106485233304,38.677430282322895,5,1648,408,1295,906,11.377179078828506,NEAR OCEAN,439996.86319692916
-119.21612231543618,41.484497204836174,27,9435,636,103,412,3.613928154463699,NEAR OCEAN,372046.1276546642
-119.31477640134051,38.19212653622003,25,5165,1526,2960,1695,12.599869280208111,NEAR OCEAN,500000.0
-116.33511640317357,39.53721875122143,8,6596,166,2446,1162,6.5942087707867,<1H OCEAN,414563.0890847137
-117.82436213499123,37.30396361984986,1,6283,1322,492,1596,8.867622918160599,<1H OCEAN,344742.48694727
-117.30225255233266,38.50691893525128,20,4057,540,4725,418,13.157756590930527,<1H OCEAN,500000.0
-116.36024159886155,33.207472153818806,44,3507,649,3661,1877,13.022533513339324,<1H OCEAN,500000.0
-115.41434636815164,34.93382477572178,23,739,1649,4427,350,5.887033841031812,INLAND,249878.11298839908
-120.95652862521058,35.94503760706036,32,272,453,2457,1310,3.5288889443652254,NEAR BAY,133417.80829749783
-120.57914715549497,36.98616247061129,11,5766,163,872,1563,11.739618127064622,NEAR BAY,500000.0
-123.40642132399768,32.96955469517743,39,4454,308,3752,1738,6.779662952230902,NEAR OCEAN,388046.3286678196
-118.54406738439842,33.85762675797672,47,4059,1429,2989,499,3.284608906605559,ISLAND,197359.0630230567
-123.9891395710807,35.144822636316185,24,8808,33,4786,153,13.614167463598678,<1H OCEAN,500000.0
-119.6753958979501,41.68212262137889,11,8814,276,1081,1736,3.372510816495767,NEAR BAY,397302.83600361133
-118.90184786753593,35.657975336839705,29,2986,1389,2066,935,0.8742039387728506,NEAR BAY,136740.1055783279
-121.47312582863202,37.0760063568347,26,2264,1741,612,954,0.7940596196275895,<1H OCEAN,68309.0703511762
-118.41803406388713,34.38527947686828,16,4045,1388,2588,374,9.523572668586832,INLAND,406069.13162291993
-124.04377749061194,38.28744046882298,35,5335,1443,390,603,10.09428838040419,INLAND,490060.59294832184
-123.97502418495789,35.18122905800532,20,7846,1250,4617,1541,5.0101047233262666,NEAR BAY,349289.86064903735
-116.09109037097703,34.4878001631056,46,2690,877,3825,644,5.140159344082419,INLAND,193476.40574020334
-120.73368596023091,37.40094843367666,3,7854,962,2346,1150,5.42266176836917,<1H OCEAN,428333.231626401
-123.07431245297508,32.59180957009956,1,5034,1215,284,309,10.36229892800374,NEAR BAY,500000.0
-119.10667766904976,32.61211854722921,47,4176,483,1166,844,1.3429399698890145,<1H OCEAN,84808.03408174613
-116.61926472688995,34.60143749364848,1,5285,289,1958,648,13.972187114024221,INLAND,500000.0
-122.18315688393169,32.88554802113273,17,1193,1264,1467,1038,3.7265551405729735,<1H OCEAN,208814.80115468707
-118.09617962277724,33.5565223463698,2,3980,1195,4969,651,14.995261476010338,INLAND,500000.0
-123.49311145146257,35.728678710277656,29,6659,642,1341,1190,2.9870790599142114,INLAND,256859.7872492726
-123.83111551946718,40.092331244846044,20,2885,1226,3538,346,11.687423631029473,<1H OCEAN,500000.0
-119.0151994990558,37.922977734105125,6,6165,1442,4777,1458,3.739481901479563,INLAND,312878.1494548857
-118.92202337903453,37.36420330124988,8,6639,1894,3704,229,1.6722786238271827,NEAR OCEAN,240249.40593846352
-117.950203788958,35.301729826388424,29,1674,91,578,1339,13.186533203084409,<1H OCEAN,500000.0
-117.06004300942448,41.3078024998628,48,5776,1461,3374,1441,12.951893258267933,NEAR OCEAN,500000.0
-114.55244512219616,36.275911538041974,51,8160,1941,2030,1146,6.35177069051922,<1H OCEAN,402797.53155459365
-119.166344503056,33.35954293554821,33,4090,1326,2989,655,10.684744066836188,INLAND,500000.0
-121.10751701166988,38.34659591666851,3,5310,93,1379,1800,8.577456023916799,INLAND,451271.2247694402
-116.36633060452222,33.61121928261482,35,4945,374,1283,1551,12.867863648269358,NEAR BAY,500000.0
-121.63084419732877,35.788549773763926,5,9385,1770,1803,1934,5.06831155512049,NEAR BAY,384462.607902919
-119.9427269361154,37.31474634333458,27,1289,516,2850,887,8.093249799985285,NEAR OCEAN,265914.8452739773
-123.56229793132364,40.766433957287504,44,2789,1371,2983,1252,7.537899382465982,INLAND,321560.30024157115
-124.0954785361088,37.18427332100052,12,4195,1007,2809,1976,5.631634480724451,NEAR BAY,346067.60569855664
-114.68500991663363,39.14825498835796,20,1975,1578,2825,447,13.426098436067397,INLAND,500000.0
-115.95675959005746,41.88240645498125,45,7868,599,3537,412,2.9052299076067643,<1H OCEAN,274317.00334587164
-117.36241897081928,33.77731261824,20,3506,929,3900,845,2.667875273050094,NEAR BAY,155237.41942620702
-120.24411243808073,35.125223655138676,9,4032,1490,2577,935,8.865188262179895,NEAR OCEAN,294417.10196121037
-122.6101250264887,36.25296087137385,39,9899,392,940,1152,10.033666334781659,NEAR BAY,500000.0
-122.77937209158229,36.509403160050404,4,8340,381,2115,1932,3.321979187706195,INLAND,295814.55705420545
-121.83756130242746,36.40770831824879,51,5508,112,1238,367,6.16540291269205,ISLAND,268302.37756983284
-118.83576428635055,41.080619534057185,19,3961,1364,4347,69,14.225175723191784,ISLAND,500000.0
-117.17545693609138,39.25904718443312,38,7506,343,790,935,4.075952629014773,INLAND,296157.971372485
-117.72161833775398,38.26038806459352,27,2933,403,1419,1148,10.191230180702213,<1H OCEAN,449743.44829659216
-121.53946367466273,35.45119727508878,45,5385,594,1439,1463,11.232166208615066,NEAR BAY,500000.0
-114.76315258214153,40.291867515522384,43,9689,755,2050,1416,6.997866142244813,ISLAND,459851.7910799676
-116.94151495637449,41.52711941307375,13,7745,756,1521,1070,14.094126808013954,<1H OCEAN,500000.0
-118.78428531278554,40.26747583879764,13,9123,1924,1586,987,11.181522660672462,INLAND,500000.0
-118.2083237078071,32.55472763985176,22,4877,365,368,819,7.139906407983019,<1H OCEAN,393714.65131615446
-120.13721537322499,38.528536893425866,28,2835,1892,2314,1812,8.755360425753363,INLAND,480470.17443155684
-121.86278086540838,33.02118393937017,47,8373,1146,1944,1316,10.54289492966396,NEAR BAY,500000.0
-120.77603430634133,34.96408394334032,45,8378,1258,3761,1036,9.086757616223665,<1H OCEAN,500000.0
-116.74122505093773,33.10012743027253,22,6468,1235,4869,668,13.2411149654781,NEAR BAY,500000.0
-124.20548937415724,38.22171521225374,43,921,1715,2872,1383,5.674885603065817,<1H OCEAN,249764.19461872143
-123.18463068931055,39.00081108596543,19,7625,1927,4558,320,4.848343230809172,INLAND,335533.9996858306
-123.8881334741016,33.61732867420017,8,262,738,1325,1523,3.6006638976813323,INLAND,177366.488509843
-123.94108282471754,36.15192388945326,8,7877,800,3133,1877,1.0478530369366295,<1H OCEAN,108358.38751557644
-115.76117573652948,36.833185549271654,42,2032,1039,450,1587,1.1237024835108023,INLAND,76182.74775433577
-117.28527509182456,36.01278893477023,26,3635,1237,773,1600,13.1158003000846,NEAR OCEAN,500000.0
-119.58929475596325,33.678845254565665,48,6056,1423,2379,1308,10.336700622885656,NEAR OCEAN,500000.0
-123.36774502706395,36.48229870566414,51,3546,1446,1185,1585,10.077720023829048,NEAR BAY,457402.8207115213
-119.414176613827,39.608585429877216,26,2890,683,2820,1639,9.412320874555848,NEAR OCEAN,416975.183799242
-119.59634342136312,33.208182123257934,23,2807,1792,4896,185,12.81367759806452,NEAR OCEAN,500000.0
-122.61105322610344,33.29449393251071,43,8059,619,317,335,7.463870422151598,ISLAND,478678.41117052763
-119.99412944165076,35.87839785617661,13,4033,30,619,20,13.120957014095355,ISLAND,500000.0
-120.34901246665036,41.40163894633409,28,3485,206,2606,1039,5.711952879642468,ISLAND,227522.85569589736
-118.16686501555574,38.83126860566262,9,6736,745,2023,1804,13.937258812916813,ISLAND,500000.0
-117.97365974528886,38.926284292288834,20,1022,1058,595,1304,10.630526211177981,INLAND,412930.61162044853
-123.89514774188866,35.94566711378431,19,8189,797,2872,82,4.229068472354196,NEAR BAY,314143.06981414673
-120.58888934915022,38.12634804527235,48,9874,1340,4510,502,8.679231364485064,NEAR BAY,500000.0
-118.06636644622907,32.63533444170106,39,664,430,4692,1719,8.228943141579705,NEAR OCEAN,422533.7191275797
-119.29851196385592,38.52566379671379,51,3358,975,320,1364,2.4995329150898424,NEAR BAY,94811.44402510756
-115.75084199446924,41.13403017669239,12,2600,604,788,1889,9.073022133383905,NEAR OCEAN,350971.0385438674
-117.73671593854579,38.304316337124746,15,4666,1095,1307,1244,5.064391543895891,NEAR BAY,243346.14310098384
-122.71413835210244,40.76150376451831,31,9279,1683,108,241,1.2590571187392352,<1H OCEAN,315253.5113600736
-123.64148977609968,39.35258645193594,14,6981,1071,4231,171,14.255514286745191,<1H OCEAN,500000.0
-117.9001104468086,33.67445469835872,11,3736,596,4908,663,9.801610351432172,NEAR BAY,393076.36666779115
-124.0838264421621,41.03208562155977,26,6130,1060,439,645,13.215324512127282,INLAND,500000.0
-118.46881316401442,33.165236575387844,42,323,1394,768,1505,10.30281207269217,NEAR OCEAN,448269.51667045645
-114.91008837609343,37.56463391667446,27,6397,1471,4294,236,5.676263536031637,NEAR BAY,467537.4568678086
-118.57223925412617,33.877510334896435,11,450,1693,4728,215,7.933977048767765,NEAR OCEAN,355955.6521706215
-120.45277394088652,32.650159206977804,38,7414,1874,170,1836,10.298328025034067,ISLAND,500000.0
-117.89138628683878,36.511342387801086,34,2028,1272,2702,1245,14.423658715420844,NEAR BAY,500000.0
-119.74914097946517,35.31633305902561,43,7843,1809,2353,1014,4.178207157264598,INLAND,301338.5533268194
-118.87200743526802,37.11326464663544,19,8640,1008,4911,1034,13.187167350049707,ISLAND,500000.0
-114.89769331988369,37.971450934172125,6,4832,1253,2961,666,13.899128176766906,NEAR BAY,500000.0
-120.47352951648023,32.951584670427195,46,1117,1474,849,1277,10.22102496255487,<1H OCEAN,352034.9615061368
-114.6996467392079,33.69746100711445,38,2326,1337,3430,1184,14.003366097319399,NEAR BAY,500000.0
-115.26027955476113,37.796824950598506,49,7306,762,2156,727,6.269239518421843,<1H OCEAN,343336.1438498312
-122.38425700671546,35.76920479335472,42,7270,1796,1159,1541,14.31873455258642,<1H OCEAN,500000.0
-123.65361253921333,39.401522517840306,28,6307,1625,1300,1598,10.690351718906635,NEAR BAY,500000.0
-123.33818886617063,38.678064413250155,1,2519,1147,2690,1100,1.1090836275727725,NEAR BAY,37841.991718488796
-124.16705287045843,40.497137055735024,35,6340,223,1699,1975,13.649656061376264,<1H OCEAN,500000.0
-123.40179267401048,39.05635749895741,40,1993,1096,1395,1547,7.524855730981292,NEAR OCEAN,390508.5483758857
-117.49261199489978,36.58565143824129,8,5422,993,3006,1185,7.174741279278576,ISLAND,364245.0205131381
-123.6352659694593,38.87261591673161,47,7818,959,2496,741,8.713765786704696,INLAND,436593.48347622575
-121.14748467185063,35.13133684974349,7,6978,1418,3414,1627,2.666075928182805,NEAR BAY,251292.3535374447
-115.86745187786667,35.422410023502984,11,1225,1885,534,1779,7.30290770422728,ISLAND,308648.10383932746
-124.1163497652123,39.964350354854666,39,3217,1097,852,1582,12.551344642407313,ISLAND,500000.0
-116.17273643480709,36.74080764933889,4,4261,1319,1765,659,0.7244956574939724,NEAR OCEAN,176004.42686065222
-121.52017806127506,40.052759004277696,25,4142,1378,1965,125,4.4572988247033845,ISLAND,196684.22586377195
-123.16362513067857,40.278994536218505,12,4533,1074,3533,184,0.5355915034357412,NEAR BAY,106690.41021278236
-117.35475885974392,40.60966159739268,26,8738,1178,1807,234,6.527813982672801,ISLAND,444963.8736859249
-118.03541381832997,41.165537569265766,38,2758,1101,1859,1114,11.060574902159154,NEAR BAY,500000.0
-115.5401809841884,36.59557092503012,46,3583,124,3057,1759,12.082191522162114,NEAR BAY,500000.0
-116.96988672020899,35.54053676040192,12,3044,1309,3275,1708,14.205251536341596,<1H OCEAN,500000.0
-116.28305145893611,38.01849020545061,43,7310,1565,3545,1622,9.323316888076404,NEAR OCEAN,388961.5175944867
-121.51837289138408,36.03273250454808,51,7753,1539,2370,109,4.192089566466985,INLAND,303404.7215151987
-122.56850698045157,38.1961079095902,37,8887,272,1720,1815,13.900145262482134,<1H OCEAN,500000.0
-116.81382789352578,39.17956296747839,46,2086,314,4665,893,11.742078431265453,INLAND,500000.0
-116.24937921775667,39.01789122401101,24,1174,687,1201,1271,8.829213003545595,NEAR BAY,369811.0679499599
-114.40532837431324,36.06454266685934,16,4405,1201,4797,1122,10.586783127924571,<1H OCEAN,500000.0
-120.20731852380928,34.11015449798526,13,3107,568,2273,627,13.902587147607722,ISLAND,500000.0
-120.61493841864045,36.59128107492937,25,1069,650,2717,368,10.829713412857364,ISLAND,365249.1959231935
-116.55481387415035,33.88181089581076,4,8872,1110,260,1885,5.841430359978643,INLAND,410163.00785541214
-120.9283324558597,40.915813101079635,11,2924,1797,2544,913,10.838908933191902,NEAR BAY,482275.64626958495
-115.00519645094022,35.79470690554324,32,1311,318,4731,265,1.084033359663124,INLAND,73337.30318961263
-115.73153597149616,33.99346622137148,49,329,1506,4312,291,6.103025646543428,NEAR OCEAN,152213.21705208492
-120.04289996515482,32.779463420713114,7,4384,1768,2557,422,6.3916839617609,ISLAND,409501.62111097877
-116.81125447937336,38.61718865495582,46,3285,1863,3013,1712,2.9191543991021027,<1H OCEAN,182802.36757072655
-116.77438954418979,38.53325080724913,11,601,120,3478,1159,0.8347394680006676,<1H OCEAN,66659.19572234867
-123.31463635688723,35.745085207529954,28,148,1099,3425,1478,2.434027931247271,<1H OCEAN,188620.32795028263
-115.28836881693715,33.214808874056395,41,3666,351,4005,1573,9.992011689057298,ISLAND,494733.107432317
-119.27726618062351,36.39460790096413,23,3155,855,3755,1485,12.13318783727347,NEAR BAY,471432.1683426659
-116.05236704027827,35.46855662854654,45,8980,1794,3455,1215,14.828950644541125,ISLAND,500000.0
-121.13670200565265,38.91170521990644,23,486,412,4088,1059,5.522270795073167,ISLAND,264355.2364486681
-115.35894678589815,38.24038273734982,50,1069,1786,1102,980,9.190998722785976,<1H OCEAN,391851.3846042677
-120.442415145509,35.97082698233885,28,9297,893,763,1795,14.088602018819268,ISLAND,500000.0
-124.2411899791378,34.59036893553946,43,5920,400,2938,917,2.922105829403213,<1H OCEAN,192486.125239842
-115.2599649567506,41.83741844152412,47,3152,111,737,1099,10.905861001969768,NEAR BAY,500000.0
-123.43348176506721,36.812155255455444,26,7497,1834,379,1634,11.447191630662866,NEAR OCEAN,500000.0
-121.14409107859223,39.01666055869203,25,2402,466,1796,1146,1.7901452701054064,<1H OCEAN,124084.145096939
-114.81137785080992,33.86260342491237,29,2383,128,1257,303,12.988116085154443,INLAND,500000.0
-114.80590424474694,37.10939907379493,19,9899,336,2192,1748,12.290023183107236,NEAR OCEAN,500000.0
-118.59268360324221,32.79912053397167,33,4466,1211,834,536,0.9843435953727995,NEAR BAY,113330.91706146729
-118.00635438981521,37.296332659537335,36,222,1855,2746,637,1.8207240157607465,NEAR OCEAN,106124.835912337
-119.84760695933767,41.611403800977584,14,6899,1963,3870,1321,1.2123399614318586,<1H OCEAN,179017.7412965187
-121.40616385215142,36.15538516919638,14,9572,1478,3768,1928,5.353781211090753,NEAR BAY,408603.1839075668
-121.05020796448603,32.90695247832992,35,3827,461,2743,631,7.88469036485893,INLAND,441549.7794272715
-117.59791470098654,32.831293992551025,30,8550,237,675,769,8.219042055342118,<1H OCEAN,404399.493027391
-116.79615972444569,36.19095541110004,28,9239,1265,4284,1312,4.381168016656918,<1H OCEAN,378495.96036794345
-116.40254640099248,34.04583465211866,17,5058,692,3758,1876,13.718154855123975,NEAR BAY,500000.0
-116.42223384634268,32.75974322644823,3,624,1571,811,419,5.839810453142741,NEAR BAY,227229.0856527222
-123.43429072539115,39.655970107271166,16,9179,297,4029,1546,1.1604772614976113,NEAR OCEAN,167785.13929666925
-119.38602014078609,36.85470151357859,46,8499,1028,3579,105,4.853293117350102,INLAND,344657.05704599136
-123.77211004943288,35.26179330426268,30,248,588,1605,339,8.201086626890255,NEAR OCEAN,257149.331357313
-118.8327300214697,41.00978275218509,29,8101,1617,3683,1075,6.419216427529364,NEAR OCEAN,430072.9107381731
-119.91703376621129,33.632867615486944,45,537,1029,725,355,4.470716526939258,<1H OCEAN,185883.95947981096
-115.43745000510667,41.535196180469555,15,3849,894,4237,70,2.4041871215826025,NEAR BAY,189084.07746845225
-120.82681327397712,35.49442681052089,46,8286,485,86,1122,12.377885251395332,<1H OCEAN,500000.0
-123.17464715506684,40.899878556424696,25,4553,858,3886,1741,14.944106010800782,INLAND,500000.0
-122.91436351218952,38.213692467671734,51,5436,773,1837,193,5.2783609360962895,NEAR OCEAN,342378.63368142763
-116.70443325755657,40.3193162551674,38,4651,1645,2777,1991,6.033505140560757,INLAND,274477.82971325866
-118.14309064430473,41.79956386581047,42,2923,1627,3930,1661,9.461544107815877,NEAR BAY,454226.0152483627
-123.33472833172718,35.2538951698744,47,5828,857,1944,520,10.917401383665348,NEAR BAY,500000.0
-123.50556766660542,41.58428491768545,38,8777,49,186,1618,6.184428254652073,ISLAND,374831.0162915264
-117.31226992015044,36.205024631031776,23,8491,378,3126,95,13.62147799623632,INLAND,500000.0
-123.6194594161035,36.16766702357444,25,2082,1962,3933,335,8.620057843819316,<1H OCEAN,451177.2561346703
-116.09852500472482,35.7430426510349,42,7096,1331,711,1876,7.030656107885999,INLAND,365393.9800401765
-117.25932803934877,37.634645585140774,7,9763,105,1860,1416,9.876754920818625,NEAR OCEAN,500000.0
